cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
44,2026-08-20T10:07:05Z,1787220425,client,bench-warp,161.47,270237696,1073741824,512567006,382295719,917504,0
44,2026-08-20T10:07:05Z,1787220425,server,bench-seaweedfs,525.46,369815552,2147483648,382520276,512967509,46641152,161312768
45,2026-08-20T10:07:06Z,1787220426,client,bench-warp,165.03,269529088,1073741824,527246787,390410296,917504,0
45,2026-08-20T10:07:06Z,1787220426,server,bench-seaweedfs,508.52,370515968,2147483648,390521304,527422689,46641152,161312768
46,2026-08-20T10:07:07Z,1787220427,client,bench-warp,163.20,270151680,1073741824,535779744,395210324,917504,0
46,2026-08-20T10:07:07Z,1787220427,server,bench-seaweedfs,505.97,370552832,2147483648,395406974,536145046,46641152,161312768
47,2026-08-20T10:07:08Z,1787220428,client,bench-warp,155.83,262807552,1073741824,550394059,403308310,917504,0
47,2026-08-20T10:07:08Z,1787220428,server,bench-seaweedfs,508.86,366555136,2147483648,403415764,550558587,46641152,161312768
48,2026-08-20T10:07:09Z,1787220429,client,bench-warp,167.69,309477376,1073741824,569262741,413800310,917504,0
48,2026-08-20T10:07:09Z,1787220429,server,bench-seaweedfs,523.68,366592000,2147483648,413832846,569434561,46641152,161312768
49,2026-08-20T10:07:10Z,1787220430,client,bench-warp,148.92,328183808,1073741824,582114733,420905202,917504,0
49,2026-08-20T10:07:10Z,1787220430,server,bench-seaweedfs,513.84,382947328,2147483648,420978984,582202047,46641152,264859648
50,2026-08-20T10:07:11Z,1787220431,client,bench-warp,172.17,295890944,1073741824,599107456,430346855,917504,0
50,2026-08-20T10:07:11Z,1787220431,server,bench-seaweedfs,517.02,382951424,2147483648,430366574,599168299,46641152,264859648
51,2026-08-20T10:07:12Z,1787220432,client,bench-warp,160.82,292929536,1073741824,612487079,437770985,917504,0
51,2026-08-20T10:07:12Z,1787220432,server,bench-seaweedfs,521.08,382836736,2147483648,437980130,612891493,46645248,264859648
52,2026-08-20T10:07:13Z,1787220433,client,bench-warp,168.66,293867520,1073741824,628757578,446843097,917504,0
52,2026-08-20T10:07:13Z,1787220433,server,bench-seaweedfs,521.50,383119360,2147483648,446992446,628991203,46645248,264859648
53,2026-08-20T10:07:14Z,1787220434,client,bench-warp,157.78,304287744,1073741824,646221494,456563958,917504,0
53,2026-08-20T10:07:14Z,1787220434,server,bench-seaweedfs,529.21,383954944,2147483648,456713478,646610917,46645248,264859648
54,2026-08-20T10:07:15Z,1787220435,client,bench-warp,166.42,308695040,1073741824,659311511,463812996,917504,0
54,2026-08-20T10:07:15Z,1787220435,server,bench-seaweedfs,516.69,383451136,2147483648,463985432,659649898,46645248,264859648
55,2026-08-20T10:07:16Z,1787220436,client,bench-warp,169.38,313749504,1073741824,672838014,471280978,917504,0
55,2026-08-20T10:07:16Z,1787220436,server,bench-seaweedfs,512.64,384188416,2147483648,471450523,673057481,46645248,264859648
56,2026-08-20T10:07:17Z,1787220437,client,bench-warp,161.32,314736640,1073741824,682384393,476621399,917504,0
56,2026-08-20T10:07:17Z,1787220437,server,bench-seaweedfs,490.91,383946752,2147483648,476867036,682831732,46645248,264859648
57,2026-08-20T10:07:18Z,1787220438,client,bench-warp,178.24,318300160,1073741824,693326249,482661698,917504,0
57,2026-08-20T10:07:18Z,1787220438,server,bench-seaweedfs,495.24,384352256,2147483648,482747019,693466569,46645248,264859648
58,2026-08-20T10:07:19Z,1787220439,client,bench-warp,172.15,323465216,1073741824,704821474,489023648,917504,0
58,2026-08-20T10:07:19Z,1787220439,server,bench-seaweedfs,484.21,384020480,2147483648,489087361,704921806,46645248,264859648
59,2026-08-20T10:07:20Z,1787220440,client,bench-warp,164.27,378527744,1073741824,711480720,492702492,917504,0
59,2026-08-20T10:07:20Z,1787220440,server,bench-seaweedfs,377.57,380940288,2147483648,493067068,712066978,46645248,264859648
