cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
57,2026-08-20T07:49:12Z,1787212152,server,bench-minio,484.10,1142312960,2147483648,2299906224,515864796,515235840,3168919552
58,2026-08-20T07:49:14Z,1787212154,client,bench-warp,100.63,66916352,1073741824,522234015,2302030679,4096,0
58,2026-08-20T07:49:14Z,1787212154,server,bench-minio,405.23,1144250368,2147483648,2302589234,525681463,519991296,3173158912
59,2026-08-20T07:49:15Z,1787212155,client,bench-warp,33.42,66920448,1073741824,557206851,2311986591,4096,0
59,2026-08-20T07:49:15Z,1787212155,server,bench-minio,636.05,1166966784,2147483648,2312769300,564832869,549769216,3188862976
60,2026-08-20T07:49:16Z,1787212156,client,bench-warp,31.60,66920448,1073741824,579747277,2317187987,4096,0
60,2026-08-20T07:49:16Z,1787212156,server,bench-minio,509.63,1188249600,2147483648,2317191847,580326219,561143808,3191730176
61,2026-08-20T07:49:17Z,1787212157,client,bench-warp,42.93,67403776,1073741824,597243971,2323314555,4096,0
61,2026-08-20T07:49:17Z,1787212157,server,bench-minio,575.63,1201893376,2147483648,2324221191,599086131,568217600,3198476288
62,2026-08-20T07:49:18Z,1787212158,client,bench-warp,33.60,66736128,1073741824,616855444,2328065824,4096,0
62,2026-08-20T07:49:18Z,1787212158,server,bench-minio,497.57,1218797568,2147483648,2328067788,616855871,577556480,3208810496
63,2026-08-20T07:49:19Z,1787212159,client,bench-warp,31.66,66134016,1073741824,627134259,2328866977,4096,0
63,2026-08-20T07:49:19Z,1787212159,server,bench-minio,508.24,1232588800,2147483648,2328872945,627965141,582746112,3211321344
64,2026-08-20T07:49:20Z,1787212160,client,bench-warp,95.40,65363968,1073741824,633274796,2329840430,4096,0
64,2026-08-20T07:49:20Z,1787212160,server,bench-minio,565.69,1247019008,2147483648,2330826257,638208219,591134720,3211694080
65,2026-08-20T07:49:21Z,1787212161,client,bench-warp,38.05,64397312,1073741824,658021023,2333796487,4096,0
65,2026-08-20T07:49:21Z,1787212161,server,bench-minio,562.23,1251176448,2147483648,2334734943,658300804,598990848,3215585280
66,2026-08-20T07:49:22Z,1787212162,client,bench-warp,85.39,66879488,1073741824,671885305,2339161514,4096,0
66,2026-08-20T07:49:22Z,1787212162,server,bench-minio,509.57,1254256640,2147483648,2340616390,672884979,607346688,3220230144
67,2026-08-20T07:49:23Z,1787212163,client,bench-warp,55.32,67043328,1073741824,681189852,2347453714,4096,0
67,2026-08-20T07:49:23Z,1787212163,server,bench-minio,605.94,1253904384,2147483648,2348055265,681191912,611590144,3225214976
68,2026-08-20T07:49:24Z,1787212164,client,bench-warp,31.89,66084864,1073741824,695442600,2354345513,4096,0
68,2026-08-20T07:49:24Z,1787212164,server,bench-minio,572.37,1250934784,2147483648,2355126085,696849296,623210496,3242627072
69,2026-08-20T07:49:26Z,1787212166,client,bench-warp,46.21,69160960,1073741824,711547239,2358935439,4096,0
69,2026-08-20T07:49:26Z,1787212166,server,bench-minio,420.97,1255645184,2147483648,2360133559,713723676,632201216,3248758784
70,2026-08-20T07:49:28Z,1787212168,client,bench-warp,104.13,65474560,1073741824,720862249,2368607166,4096,0
70,2026-08-20T07:49:28Z,1787212168,server,bench-minio,489.67,1254965248,2147483648,2368610053,720871711,640937984,3254398976
71,2026-08-20T07:49:29Z,1787212169,client,bench-warp,43.11,64643072,1073741824,731733756,2371546094,4096,0
71,2026-08-20T07:49:29Z,1787212169,server,bench-minio,576.30,1253015552,2147483648,2372159016,734737500,645087232,3266494464
72,2026-08-20T07:49:30Z,1787212170,client,bench-warp,29.00,64212992,1073741824,751789273,2377826044,4096,0
72,2026-08-20T07:49:30Z,1787212170,server,bench-minio,552.53,1253261312,2147483648,2378251105,755507965,658284544,3275104256
73,2026-08-20T07:49:31Z,1787212171,client,bench-warp,31.73,65835008,1073741824,786555209,2387920143,4096,0
73,2026-08-20T07:49:31Z,1787212171,server,bench-minio,598.59,1256054784,2147483648,2389304874,786797441,677101568,3288662016
74,2026-08-20T07:49:32Z,1787212172,client,bench-warp,42.78,65617920,1073741824,799171100,2395276673,4096,0
