cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
60,2026-08-20T08:08:06Z,1787213286,server,bench-silo,534.21,1467621376,2147483648,4726067145,18739115940,16618201088,6283198464
61,2026-08-20T08:08:07Z,1787213287,client,bench-warp,119.87,65454080,1073741824,19620037741,4726677144,4096,0
61,2026-08-20T08:08:07Z,1787213287,server,bench-silo,510.22,1468370944,2147483648,4726687717,19634473545,17378201600,6283198464
62,2026-08-20T08:08:08Z,1787213288,client,bench-warp,108.99,63467520,1073741824,20431471812,4727243638,4096,0
62,2026-08-20T08:08:08Z,1787213288,server,bench-silo,562.95,1468125184,2147483648,4727252023,20439879054,18094927872,6283198464
63,2026-08-20T08:08:09Z,1787213289,client,bench-warp,117.82,69816320,1073741824,21128765147,4727747815,4096,0
63,2026-08-20T08:08:09Z,1787213289,server,bench-silo,536.37,1474080768,2147483648,4727774427,21156456547,18729398272,6283198464
64,2026-08-20T08:08:10Z,1787213290,client,bench-warp,117.48,66035712,1073741824,21743408067,4728169615,4096,0
64,2026-08-20T08:08:10Z,1787213290,server,bench-silo,530.78,1478369280,2147483648,4728185330,21764935717,19219275776,6283198464
65,2026-08-20T08:08:11Z,1787213291,client,bench-warp,131.50,63205376,1073741824,22588041259,4728741872,4096,0
65,2026-08-20T08:08:11Z,1787213291,server,bench-silo,516.67,1486274560,2147483648,4728784883,22655898634,20011806720,6283296768
66,2026-08-20T08:08:12Z,1787213292,client,bench-warp,127.12,64155648,1073741824,23496644035,4729377411,4096,0
66,2026-08-20T08:08:12Z,1787213292,server,bench-silo,500.43,1491390464,2147483648,4729401946,23529517676,20726788096,6283296768
67,2026-08-20T08:08:13Z,1787213293,client,bench-warp,105.18,64458752,1073741824,24006241009,4729726787,4096,0
67,2026-08-20T08:08:13Z,1787213293,server,bench-silo,531.76,1496563712,2147483648,4729742610,24034519851,21189419008,6283296768
68,2026-08-20T08:08:14Z,1787213294,client,bench-warp,94.96,64544768,1073741824,24698164953,4730195856,4096,0
68,2026-08-20T08:08:14Z,1787213294,server,bench-silo,572.55,1500577792,2147483648,4730215903,24729685259,21815345152,6283296768
69,2026-08-20T08:08:15Z,1787213295,client,bench-warp,109.40,67137536,1073741824,25492258963,4730777678,4096,0
69,2026-08-20T08:08:15Z,1787213295,server,bench-silo,493.30,1506938880,2147483648,4730799976,25514595068,22551543808,6283296768
70,2026-08-20T08:08:16Z,1787213296,client,bench-warp,84.06,64143360,1073741824,25644115806,4730893607,4096,0
70,2026-08-20T08:08:16Z,1787213296,server,bench-silo,583.72,1507840000,2147483648,4730907648,25659864552,22663163904,6283296768
71,2026-08-20T08:08:17Z,1787213297,client,bench-warp,119.97,64176128,1073741824,26224724139,4731299888,4096,0
71,2026-08-20T08:08:17Z,1787213297,server,bench-silo,568.96,1512615936,2147483648,4731322786,26255484775,23157813248,6283296768
72,2026-08-20T08:08:18Z,1787213298,client,bench-warp,133.19,64643072,1073741824,27471703722,4732143029,4096,0
72,2026-08-20T08:08:18Z,1787213298,server,bench-silo,517.09,1522900992,2147483648,4732158621,27489212811,24246566912,6283296768
73,2026-08-20T08:08:19Z,1787213299,client,bench-warp,109.89,62992384,1073741824,27971408967,4732502922,4096,0
73,2026-08-20T08:08:19Z,1787213299,server,bench-silo,548.46,1524879360,2147483648,4732515622,27984704852,24700063744,6283296768
74,2026-08-20T08:08:20Z,1787213300,client,bench-warp,127.22,73052160,1073741824,28921716362,4733125175,4096,0
74,2026-08-20T08:08:20Z,1787213300,server,bench-silo,515.39,1533648896,2147483648,4733153323,28949335871,25541926912,6283296768
75,2026-08-20T08:08:21Z,1787213301,client,bench-warp,135.65,63725568,1073741824,29839755478,4733750810,4096,0
75,2026-08-20T08:08:21Z,1787213301,server,bench-silo,493.60,1539043328,2147483648,4733759385,29850252869,26246905856,6283296768
76,2026-08-20T08:08:22Z,1787213302,client,bench-warp,125.72,64991232,1073741824,30839641032,4734441040,4096,0
76,2026-08-20T08:08:22Z,1787213302,server,bench-silo,512.33,1545969664,2147483648,4734463955,30869395882,27122003968,6283296768
77,2026-08-20T08:08:23Z,1787213303,client,bench-warp,112.93,66306048,1073741824,31384045488,4734821391,4096,0
77,2026-08-20T08:08:23Z,1787213303,server,bench-silo,543.68,1551720448,2147483648,4734848527,31417281745,27643490304,6283296768
78,2026-08-20T08:08:24Z,1787213304,client,bench-warp,100.43,64745472,1073741824,31963124999,4735218127,4096,0
78,2026-08-20T08:08:24Z,1787213304,server,bench-silo,515.11,1554235392,2147483648,4735251565,31996259723,28135096320,6283296768
79,2026-08-20T08:08:25Z,1787213305,client,bench-warp,135.53,64753664,1073741824,32944683464,4735849530,4096,0
79,2026-08-20T08:08:25Z,1787213305,server,bench-silo,529.27,1562804224,2147483648,4735863255,32964355983,28921954304,6283296768
80,2026-08-20T08:08:26Z,1787213306,client,bench-warp,133.36,63877120,1073741824,33940103706,4736498099,4096,0
80,2026-08-20T08:08:26Z,1787213306,server,bench-silo,527.62,1569013760,2147483648,4736520422,33970742584,29755445248,6283296768
81,2026-08-20T08:08:27Z,1787213307,client,bench-warp,111.27,66002944,1073741824,34661313022,4736992330,4096,0
81,2026-08-20T08:08:27Z,1787213307,server,bench-silo,563.09,1576648704,2147483648,4737012746,34685656918,30384951296,6283296768
82,2026-08-20T08:08:28Z,1787213308,client,bench-warp,144.41,63033344,1073741824,35692121109,4737684806,4096,0
82,2026-08-20T08:08:28Z,1787213308,server,bench-silo,511.00,1584947200,2147483648,4737693712,35704333943,31179362304,6283296768
83,2026-08-20T08:08:29Z,1787213309,client,bench-warp,131.24,61464576,1073741824,36621810189,4738345576,4096,0
83,2026-08-20T08:08:29Z,1787213309,server,bench-silo,526.50,1590788096,2147483648,4738379069,36666555069,31999655936,6283296768
84,2026-08-20T08:08:30Z,1787213310,client,bench-warp,125.58,64167936,1073741824,37498224307,4738927267,4096,0
84,2026-08-20T08:08:30Z,1787213310,server,bench-silo,511.56,1598095360,2147483648,4738936382,37509577655,32773296128,6283296768
85,2026-08-20T08:08:31Z,1787213311,client,bench-warp,122.70,64544768,1073741824,38419438877,4739546403,4096,0
85,2026-08-20T08:08:31Z,1787213311,server,bench-silo,513.43,1605636096,2147483648,4739570172,38452460862,33621450752,6283296768
