cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
43,2026-08-20T08:21:13Z,1787214073,server,bench-rustfs,585.18,1296867328,2147483648,4713763887,1304126152,1765126144,6285774848
44,2026-08-20T08:21:14Z,1787214074,client,bench-warp,32.10,74584064,1073741824,1420732545,4713835086,483328,0
44,2026-08-20T08:21:14Z,1787214074,server,bench-rustfs,624.34,1224638464,2147483648,4713843823,1431751390,1891659776,6285774848
45,2026-08-20T08:21:15Z,1787214075,client,bench-warp,25.53,74584064,1073741824,1455767165,4713857850,483328,0
45,2026-08-20T08:21:15Z,1787214075,server,bench-rustfs,548.46,1144586240,2147483648,4713866901,1462338428,1948372992,6285774848
46,2026-08-20T08:21:16Z,1787214076,client,bench-warp,32.53,74776576,1073741824,1568672857,4713938510,483328,0
46,2026-08-20T08:21:16Z,1787214076,server,bench-rustfs,588.27,1133690880,2147483648,4713940713,1568744354,2096939008,6285774848
47,2026-08-20T08:21:17Z,1787214077,client,bench-warp,24.62,75186176,1073741824,1647296151,4713998616,483328,0
47,2026-08-20T08:21:17Z,1787214077,server,bench-rustfs,594.34,1235103744,2147483648,4714000357,1647296010,2263687168,6285774848
48,2026-08-20T08:21:18Z,1787214078,client,bench-warp,25.48,74588160,1073741824,1731940617,4714053880,483328,0
48,2026-08-20T08:21:18Z,1787214078,server,bench-rustfs,585.53,1252098048,2147483648,4714059161,1734284838,2363314176,6285774848
49,2026-08-20T08:21:19Z,1787214079,client,bench-warp,36.71,74588160,1073741824,1850727095,4714134310,483328,0
49,2026-08-20T08:21:19Z,1787214079,server,bench-rustfs,602.74,1336500224,2147483648,4714140617,1858621330,2454695936,6285774848
50,2026-08-20T08:21:20Z,1787214080,client,bench-warp,25.33,74588160,1073741824,1950986701,4714197432,483328,0
50,2026-08-20T08:21:20Z,1787214080,server,bench-rustfs,600.99,1221943296,2147483648,4714200097,1953222490,2583576576,6285774848
51,2026-08-20T08:21:21Z,1787214081,client,bench-warp,32.14,75145216,1073741824,2077935905,4714288169,483328,0
51,2026-08-20T08:21:21Z,1787214081,server,bench-rustfs,601.45,1294962688,2147483648,4714293276,2083184254,2757922816,6285774848
52,2026-08-20T08:21:22Z,1787214082,client,bench-warp,37.51,75067392,1073741824,2221314521,4714388179,483328,0
52,2026-08-20T08:21:22Z,1787214082,server,bench-rustfs,583.58,1339006976,2147483648,4714391108,2223348550,2900996096,6285774848
53,2026-08-20T08:21:23Z,1787214083,client,bench-warp,35.91,67620864,1073741824,2331441927,4714459261,483328,0
53,2026-08-20T08:21:23Z,1787214083,server,bench-rustfs,601.58,1290076160,2147483648,4714464257,2336097688,3050500096,6285774848
54,2026-08-20T08:21:24Z,1787214084,client,bench-warp,47.96,67563520,1073741824,2521879199,4714590916,483328,0
54,2026-08-20T08:21:24Z,1787214084,server,bench-rustfs,595.27,1271562240,2147483648,4714595099,2525493660,3270660096,6285774848
55,2026-08-20T08:21:25Z,1787214085,client,bench-warp,35.39,67166208,1073741824,2616662271,4714655930,483328,0
55,2026-08-20T08:21:25Z,1787214085,server,bench-rustfs,605.48,1212002304,2147483648,4714659453,2620280036,3416363008,6285774848
56,2026-08-20T08:21:26Z,1787214086,client,bench-warp,31.14,67829760,1073741824,2743119067,4714742969,483328,0
56,2026-08-20T08:21:26Z,1787214086,server,bench-rustfs,596.20,1259384832,2147483648,4714754367,2756502110,3531055104,6285774848
57,2026-08-20T08:21:27Z,1787214087,client,bench-warp,32.18,67166208,1073741824,2853563559,4714821011,483328,0
57,2026-08-20T08:21:27Z,1787214087,server,bench-rustfs,593.90,1227005952,2147483648,4714825458,2856685184,3681251328,6285774848
