cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
44,2026-08-20T09:29:10Z,1787218150,client,bench-warp,99.26,240181248,1073741824,548786138,370692968,745472,0
44,2026-08-20T09:29:10Z,1787218150,server,bench-minio,352.06,523702272,2147483648,370740103,548852941,0,564342784
45,2026-08-20T09:29:11Z,1787218151,client,bench-warp,102.74,239923200,1073741824,564482267,378626443,745472,0
45,2026-08-20T09:29:11Z,1787218151,server,bench-minio,375.54,526278656,2147483648,378683494,564646187,0,577286144
46,2026-08-20T09:29:12Z,1787218152,client,bench-warp,98.97,239681536,1073741824,578742599,385754930,745472,0
46,2026-08-20T09:29:12Z,1787218152,server,bench-minio,357.30,529584128,2147483648,385797968,578799485,0,588861440
47,2026-08-20T09:29:13Z,1787218153,client,bench-warp,104.08,240189440,1073741824,594290338,393592500,745472,0
47,2026-08-20T09:29:13Z,1787218153,server,bench-minio,354.03,531910656,2147483648,393666543,594378073,0,601714688
48,2026-08-20T09:29:14Z,1787218154,client,bench-warp,97.01,239661056,1073741824,606785291,399872556,745472,0
48,2026-08-20T09:29:14Z,1787218154,server,bench-minio,344.66,534044672,2147483648,399894272,606811216,0,611553280
49,2026-08-20T09:29:15Z,1787218155,client,bench-warp,94.85,239927296,1073741824,619493276,406276260,745472,0
49,2026-08-20T09:29:15Z,1787218155,server,bench-minio,339.17,536186880,2147483648,406362190,619650880,0,622018560
50,2026-08-20T09:29:16Z,1787218156,client,bench-warp,112.18,284848128,1073741824,632233566,412670496,745472,0
50,2026-08-20T09:29:16Z,1787218156,server,bench-minio,349.80,538890240,2147483648,412744313,632405754,0,632115200
51,2026-08-20T09:29:17Z,1787218157,client,bench-warp,105.49,284667904,1073741824,647047819,420132362,745472,0
51,2026-08-20T09:29:17Z,1787218157,server,bench-minio,336.30,541278208,2147483648,420180601,647128440,0,644452352
