cycle,ts,epoch,role,container,cpu_pct,mem_bytes,mem_limit_bytes,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes
78,2026-08-20T08:03:57Z,1787213037,client,bench-warp,0.00,66101248,1073741824,14574757,101399773,4096,0
78,2026-08-20T08:03:57Z,1787213037,server,bench-silo,19.22,593887232,2147483648,101401670,14575117,46084096,605077504
79,2026-08-20T08:03:58Z,1787213038,client,bench-warp,25.66,66285568,1073741824,16085811,102227956,4096,0
79,2026-08-20T08:03:58Z,1787213038,server,bench-silo,145.67,597925888,2147483648,102266999,16169504,46202880,606720000
80,2026-08-20T08:03:59Z,1787213039,client,bench-warp,52.17,63377408,1073741824,21686784,105025061,4096,0
80,2026-08-20T08:03:59Z,1787213039,server,bench-silo,381.29,616435712,2147483648,105048678,21788159,46358528,612122624
81,2026-08-20T08:04:00Z,1787213040,client,bench-warp,62.73,64253952,1073741824,25930748,107165372,4096,0
81,2026-08-20T08:04:00Z,1787213040,server,bench-silo,395.12,622391296,2147483648,107189813,25967359,46657536,616366080
82,2026-08-20T08:04:01Z,1787213041,client,bench-warp,59.83,64913408,1073741824,29741124,109046498,4096,0
82,2026-08-20T08:04:01Z,1787213041,server,bench-silo,388.25,624885760,2147483648,109074356,29767645,46886912,620810240
83,2026-08-20T08:04:02Z,1787213042,client,bench-warp,35.75,65265664,1073741824,32614740,110503665,4096,0
83,2026-08-20T08:04:02Z,1787213042,server,bench-silo,319.02,640708608,2147483648,110523555,32665826,47120384,630468608
84,2026-08-20T08:04:03Z,1787213043,client,bench-warp,25.21,65269760,1073741824,35028764,111679098,4096,0
84,2026-08-20T08:04:03Z,1787213043,server,bench-silo,249.10,640708608,2147483648,111686041,35029821,47271936,638279680
85,2026-08-20T08:04:04Z,1787213044,client,bench-warp,35.82,65785856,1073741824,37712720,113047523,4096,0
85,2026-08-20T08:04:04Z,1787213044,server,bench-silo,305.78,641417216,2147483648,113077608,37788222,47476736,648077312
86,2026-08-20T08:04:05Z,1787213045,client,bench-warp,41.40,65429504,1073741824,40466762,114446984,4096,0
86,2026-08-20T08:04:05Z,1787213045,server,bench-silo,310.17,643788800,2147483648,114462297,40518459,47693824,658038784
87,2026-08-20T08:04:06Z,1787213046,client,bench-warp,46.75,66207744,1073741824,43488647,115938709,4096,0
87,2026-08-20T08:04:06Z,1787213046,server,bench-silo,333.43,648736768,2147483648,115955378,43511678,47939584,667906048
88,2026-08-20T08:04:07Z,1787213047,client,bench-warp,34.85,65904640,1073741824,46187372,117294700,4096,0
88,2026-08-20T08:04:07Z,1787213047,server,bench-silo,294.81,651821056,2147483648,117324546,46236328,48197632,677265408
89,2026-08-20T08:04:08Z,1787213048,client,bench-warp,49.44,69746688,1073741824,49094810,118711232,4096,0
89,2026-08-20T08:04:08Z,1787213048,server,bench-silo,325.88,653905920,2147483648,118729744,49132693,48287744,686968832
